"id","question","question_concept","choices","gold_answer","M_output","M_confidence","M_Correctness","P_output","P_confidence","P_Correctness","Q_output","Q_confidence","Q_Correctness","M_output_d1","M_confidence_d1","M_Correctness_d1","P_output_d1","P_confidence_d1","P_Correctness_d1","Q_output_d1","Q_confidence_d1","Q_Correctness_d1","M_output_d2","M_confidence_d2","M_Correctness_d2","P_output_d2","P_confidence_d2","P_Correctness_d2","Q_output_d2","Q_confidence_d2","Q_Correctness_d2","M_output_d3","M_confidence_d3","M_Correctness_d3","P_output_d3","P_confidence_d3","P_Correctness_d3","Q_output_d3","Q_confidence_d3","Q_Correctness_d3","M_output_d4","M_confidence_d4","M_Correctness_d4","P_output_d4","P_confidence_d4","P_Correctness_d4","Q_output_d4","Q_confidence_d4","Q_Correctness_d4"
"47db2878d917ceb8d82627de4722a254","Where is a bald eagle safe?","bald eagle","  A) pine tree
  B) open country
  C) in washington
  D) wildlife refuge
  E) sky","D","D","0.9","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","D","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","D","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","D","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","D","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT"
"f03a340e093dbd5eea88feb6507ed20e","The game promised it was free, but the child's parents soon found themselves doing what for microtransactions?","free","  A) costly
  B) captive
  C) contained
  D) paying
  E) caught","D","D","1.0","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","D","1.0","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","D","1.0","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","D","1.0","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","D","1.0","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT"
"5f6296570569960a05c47a2a79656363","What kind of driving leads to accidents?","driving","  A) stressful
  B) dangerous
  C) fun
  D) illegal
  E) deadly","B","B","0.9","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","B","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","B","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","B","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","B","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT"
"89586c4ab04f3133a2c7165322409c3d","What is eating too much dinner likely to result in?","eating dinner","  A) tiredness
  B) living longer
  C) stomach ache
  D) illness
  E) acid reflux","C","C","0.9","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","C","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","C","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","C","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","C","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT"
"98b176ac1c91370e079863d13c7dd964","What is a person chatting with friends likely hoping to accomplish?","chatting with friends","  A) gathering of information
  B) communication
  C) feel relaxed
  D) kill boredom
  E) social bonding","E","E","0.9","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","E","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","E","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","E","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","E","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT"
"b13d110147ecf24562b64a69df4fe5ad","Jame's bare feet were burned as he walked, because the sunshine had made the surface hot.  Where might he have been?","sunshine","  A) disneyland
  B) snow
  C) windowsill
  D) street
  E) summer","D","D","0.9","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","D","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","D","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","D","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","D","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT"
"145f1ccce9aeab854f6514f927f58288","A fox was thirsty searching for water during the drought, where was he?","fox","  A) painting
  B) hen house
  C) california
  D) virginia
  E) movie hall","C","C","0.8","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","C","0.85","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","C","0.9","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","C","0.9","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","C","0.9","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT"
"c428412a660f34965772a7389ce58e0a","What might be the result of a season of successful skiing?","skiing","  A) finish line
  B) broken bones
  C) broken legs
  D) chapped lips
  E) healthy body","E","E","0.9","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","E","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","E","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","E","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","E","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT"
"80f8afc17b5b5915a327240db8bc2a52","The sensor would just the distance then set off an alarm, the installation expert explained it was called a what kind of sensor?","distance","  A) near
  B) closeness
  C) here
  D) proximity
  E) this","D","D","1.0","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","D","1.0","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","D","1.0","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","D","1.0","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","D","1.0","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT"
"a662c9971a497d601c5be888670d10ae","The man was eating lunch, but rushed when he looked at his watch, why did he rush?","eating lunch","  A) gain weight
  B) late for work
  C) heartburn
  D) bad breath
  E) early for work","B","B","0.9","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","B","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","B","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","B","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","B","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT"
"8bf8c8597dfc5e8ec72b486541338e33","The evacuation became mandatory, so what came on the TV?","mandatory","  A) advisory
  B) mandate
  C) soap opera
  D) elective
  E) optional","A","B","0.9","INCORRECT","","0.5","INCORRECT","","0.5","INCORRECT","B","0.95","INCORRECT","","0.5","INCORRECT","","0.5","INCORRECT","B","0.95","INCORRECT","","0.5","INCORRECT","","0.5","INCORRECT","B","0.95","INCORRECT","","0.5","INCORRECT","","0.5","INCORRECT","B","0.95","INCORRECT","","0.5","INCORRECT","","0.5","INCORRECT"
"313b72ce5b14f3d0b86b91c7bc6497be","The person gave a good hands on what to show how to do the work?","person","  A) demonstration
  B) garage
  C) building
  D) barn
  E) synagogue","A","A","0.9","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","A","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","A","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","A","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","A","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT"
"6efbe0725841b961848b6935fe67a471","Where would you see some people doing jumping jacks?","people","  A) military base
  B) opera
  C) water fountain
  D) bus stop
  E) church","A","A","0.9","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","A","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","A","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","A","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","A","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT"
"4163cfdd31feb277084ceb3996b3a851","The body guard was good at his duties, he made the person who hired him what?","person","  A) better job
  B) irritated
  C) feel safe
  D) save money
  E) headache","C","C","0.9","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","C","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","C","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","C","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","C","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT"
"3f720c9ad7f3eb99400dd8c81fc269d8","Learning languages is difficult.  Even in a full immersion environment you're likely to make mistakes, mistakes will cause misinterpretation, which will be uncomfortable, which will cause what?,","learning language","  A) better communication
  B) overthinking
  C) frustration
  D) misunderstandings
  E) headaches","C","C","0.9","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","C","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","C","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","C","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","C","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT"
"4dbeeb50a01a3b5c9c76d1052c4b14ea","Jim enjoyed killing people, but he did it too often and the cops found out.  What might the cops do to him?","killing people","  A) going to jail
  B) going to prison
  C) beat him up
  D) get arrested
  E) die","D","B","0.9","INCORRECT","B","0.9","INCORRECT","","0.5","INCORRECT","B","0.95","INCORRECT","B","0.9","INCORRECT","","0.5","INCORRECT","B","0.98","INCORRECT","B","0.9","INCORRECT","","0.5","INCORRECT","B","0.99","INCORRECT","B","0.9","INCORRECT","","0.5","INCORRECT","B","0.99","INCORRECT","B","0.9","INCORRECT","","0.5","INCORRECT"
"129014ff081296c3d9bbc338c5ff32db","Where is there usually a fiddle playing?","fiddle","  A) music store
  B) dance hall
  C) orchestra
  D) symphony
  E) tennessee","C","C","0.9","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","C","0.9","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","C","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","C","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","C","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT"
"8f495e9bcd88ce23617197520442090c","What is the only was to recover from exhaustion?","exhaustion","  A) mediate
  B) have rest
  C) stay in bed
  D) run out of steam
  E) go to sleep","B","B","0.9","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","B","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","B","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","B","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","B","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT"
"6dc921840aa1e5dda3333b79007f630b","What would you do if you want to be able to earn money?","money","  A) apply for job
  B) stand in line
  C) take care of proposals
  D) pass course
  E) play the lottery","A","A","0.9","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","A","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","A","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","A","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","A","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT"
"c879e1677869c4d58102c608da805453","What is a grumpy person likely to have?","person","  A) headache
  B) understand themselves
  C) compliments
  D) own house
  E) happiness","A","A","0.8","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","A","0.85","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","A","0.9","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","A","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","A","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT"
"16699879d1f1b67f1664e78324cadd65","What do drugs do?","drugs","  A) damage
  B) cloud mind
  C) lower i.q
  D) cause illness
  E) cause accidents","E","B","0.8","INCORRECT","","0.5","INCORRECT","","0.5","INCORRECT","B","0.85","INCORRECT","","0.5","INCORRECT","","0.5","INCORRECT","B","0.9","INCORRECT","","0.5","INCORRECT","","0.5","INCORRECT","B","0.95","INCORRECT","","0.5","INCORRECT","","0.5","INCORRECT","B","0.95","INCORRECT","","0.5","INCORRECT","","0.5","INCORRECT"
"a7c9d4f6be3bb973c4ebecb1e841b3ac","A beaver can destroy a machines functionality if they build their dam in this?","beaver","  A) strip club
  B) pocket
  C) millpond
  D) ontario
  E) lake or river","C","C","0.9","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","E","0.95","INCORRECT","","0.5","INCORRECT","","0.5","INCORRECT","E","0.95","INCORRECT","","0.5","INCORRECT","","0.5","INCORRECT","E","0.95","INCORRECT","","0.5","INCORRECT","","0.5","INCORRECT","E","0.95","INCORRECT","","0.5","INCORRECT","","0.5","INCORRECT"
"9f84a7225b5da1e119ae54919f38ba79","They decided to hash things out over drinks, after enough booze they were able to get close on a few things and what?","booze","  A) reach tentative agreement
  B) suicide
  C) examine thing
  D) commit murder
  E) stay in bed","A","A","0.9","CORRECT","A","0.9","CORRECT","","0.5","INCORRECT","A","0.95","CORRECT","A","0.9","CORRECT","","0.5","INCORRECT","A","0.98","CORRECT","A","0.9","CORRECT","","0.5","INCORRECT","A","0.99","CORRECT","A","0.9","CORRECT","","0.5","INCORRECT","A","0.99","CORRECT","A","0.9","CORRECT","","0.5","INCORRECT"
"70a97a0079878b3a46080d00a4e118fb","Where could a fungus grow and not be disturbed by sunlight?","fungus","  A) under rocks
  B) manhattan
  C) toenails
  D) grocery store
  E) fallen tree","A","A","0.9","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","A","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","A","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","A","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","A","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT"
"00dc6e53c3715d0050ffb78646cd6c7c","Can you name a good reason for attending school?","attending school","  A) get smart
  B) boredom
  C) colds and flu
  D) taking tests
  E) spend time","A","A","0.9","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","A","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","A","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","A","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","A","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT"
"d829cc86312173f28b877987ae87fd7c","What state south of Kentucky and north of Alabama will you find people playing the fiddle?","fiddle","  A) alabama
  B) tennessee
  C) violin case
  D) music store
  E) bow and strings","B","B","1.0","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","B","1.0","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","B","1.0","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","B","1.0","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","B","1.0","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT"
"223d54ae26635218666dc05f42a469e9","Though she made the cut years ago, its figurative scars would never what?","cut","  A) joining
  B) put together
  C) stitch
  D) heal
  E) paste","D","D","1.0","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","D","1.0","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","D","1.0","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","D","1.0","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","D","1.0","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT"
"f75bb741497541837b92c4c2a113f5a4","What does sex often make happen in people?","sex","  A) making love
  B) feel good
  C) happyness
  D) wonderful thing
  E) cloud judgment","B","B","0.8","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","B","0.85","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","B","0.9","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","B","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","B","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT"
"5208880ea3b34d2de7ab59aedf499225","Where would you see people in uniform playing with a ball?","ball","  A) hole
  B) television
  C) sporting goods store
  D) pool table
  E) sporting event","E","E","1.0","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","E","1.0","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","E","1.0","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","E","1.0","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","E","1.0","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT"
"21db09783c773fed677cd5ec3b71eecf","What kind of place could have a seafood restaurant?","seafood restaurant","  A) new york
  B) coastal cities
  C) city
  D) coastal cities
  E) boston","C","B","1.0","INCORRECT","","0.5","INCORRECT","","0.5","INCORRECT","B","1.0","INCORRECT","","0.5","INCORRECT","","0.5","INCORRECT","B","1.0","INCORRECT","","0.5","INCORRECT","","0.5","INCORRECT","B","1.0","INCORRECT","","0.5","INCORRECT","","0.5","INCORRECT","B","1.0","INCORRECT","","0.5","INCORRECT","","0.5","INCORRECT"
"63e0569414c0bc6e51c8c230a598ac55","Who was the head of the branch yelling at?","head","  A) owner
  B) foot
  C) subordinate
  D) base
  E) point","C","C","1.0","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","C","1.0","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","C","1.0","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","C","1.0","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","C","1.0","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT"
"142626e4fc9656c97d7d7f93822cc381","He made another call, he did this all day hoping people would what well to his offer?","call","  A) hang up
  B) respond
  C) contact
  D) answer
  E) attracting ducks","B","B","0.9","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","B","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","B","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","B","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","B","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT"
"c59b184974e5f820763bd901a62a5473","She needs to visit a bookshop after buying the latest fashion, where should she look?","bookshop","  A) student union
  B) mall
  C) department store
  D) library
  E) town or city","B","B","0.9","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","B","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","B","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","B","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","B","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT"
"58c3817107e323fdd7d70c4014990626","Where could you see an advertisement while reading news?","advertisement","  A) television
  B) bus
  C) email
  D) web page
  E) la ville","D","D","0.9","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","D","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","D","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","D","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","D","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT"
"a7be27a64aad72c029f05a2c7fc6d55f","What is required to be good at playing tennis?","playing tennis","  A) tennis racket
  B) skill
  C) competition
  D) tennis court
  E) legs","B","B","0.9","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","B","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","B","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","B","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","B","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT"
"6122883c3b5cd10b59a29dbd582e19c8","What state is the John Davis  Lodge toll road found in?","toll road","  A) new jersey
  B) eastern united states
  C) good repair
  D) connecticut
  E) arizona","D","D","0.9","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","D","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","D","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","D","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","D","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT"
"5cc173999089fd11673252a58b8c0feb","The man went to clown college, he had always want to run away with the what?","clown","  A) circus
  B) carnival
  C) surprise
  D) spoons
  E) party","A","A","0.9","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","A","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","A","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","A","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","A","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT"
"d57ca8ce3f5ef4794d127c2385228698","Jamie wanted to reduce her waist size, but all of her efforts failed miserably.  She continued to do what?","reduce","  A) gain weight
  B) augment
  C) dispare
  D) make larger
  E) expand","A","A","0.9","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","A","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","A","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","A","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","A","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT"
"d6503fc1f87e3e2caeb7bf8e16526e0f","James felt himself losing consciousness.  He was frightened.  He didn't want this.  He was scared of what?","losing consciousness","  A) death
  B) coma
  C) peace
  D) forgetfulness
  E) loss of life","A","A","0.9","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","A","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","A","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","A","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","A","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT"
"1c16c914f3e9e99c678d6f1ec30194a8","If someone is aloof and self-important, what is their experience when meeting people?","meeting people","  A) stress
  B) nervousness
  C) smile
  D) being bored
  E) making new friends","D","D","0.8","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","D","0.85","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","D","0.9","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","D","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","D","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT"
"a7b24b7ab7f0065c8688ee84d47899f1","He was receiving workman's compensation, he had tripped over a metal rod while building where?","metal rod","  A) factory
  B) construction site
  C) engine
  D) insides of skyscraper's walls
  E) shops","B","B","0.9","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","B","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","B","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","B","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","B","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT"
"e97a7b91a1ca85f362c42e04c983fc2a","John and James spent most of their time communicating with each other on their project.  The time required to communicate slowed their what?","communicating","  A) static
  B) train of thought.
  C) progress
  D) transfer of information
  E) collaboration","C","C","0.9","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","C","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","C","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","C","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","C","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT"
"bc07822ca1f8892b80d632b9c03e1187","When you play around with your dog they will have?","dog","  A) alive
  B) health
  C) fun
  D) playing dead
  E) black","C","C","0.9","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","C","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","C","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","C","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","C","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT"
"367a52860ea02568f014242ec1967d78","Where would a person keep a book while it's being read?","book","  A) closet
  B) library of congress
  C) classroom
  D) in bed
  E) desk","E","E","0.9","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","E","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","E","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","E","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","E","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT"
"ca9a3ccfb140aa66816f96ac983b6d9f","The student needed to  get some new pencils, where did he go?","pencils","  A) store
  B) classroom
  C) backpack
  D) cabinet
  E) teacher","A","A","0.9","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","A","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","A","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","A","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","A","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT"
